,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101
0,0.0655890703201294,0.471937358379364,-3.6856010410701856e-05,0.06512213498353958,0.4669535160064697,-0.010073562152683735,0.06438503414392471,0.4667159914970398,-0.010263990610837936,0.06349721550941467,0.46647152304649353,-0.010193785652518272,0.0666094720363617,0.4682064652442932,-0.014955352991819382,0.06676174700260162,0.4687775671482086,-0.015144218690693378,0.06687949597835541,0.46930453181266785,-0.015198694542050362,0.060745541006326675,0.4688655734062195,-0.036048855632543564,0.0653008371591568,0.472692608833313,-0.05805458500981331,0.06282155960798264,0.4796411395072937,-0.003591460408642888,0.06443784385919571,0.4805278182029724,-0.011271477676928043,0.036160726100206375,0.5094990730285645,-0.02516128309071064,0.0750008150935173,0.5315729379653931,-0.07586798816919327,0.05966755002737045,0.557047426700592,-0.01584986038506031,0.1008475124835968,0.5665204524993896,-0.06794736534357071,0.07334956526756287,0.585383951663971,-0.02599586360156536,0.1259181797504425,0.5858561992645264,-0.022036036476492882,0.07428362965583801,0.592430591583252,-0.026911688968539238,0.13284264504909515,0.5918631553649902,-0.02953413873910904,0.07683741301298141,0.5900710225105286,-0.03379996120929718,0.1313023567199707,0.5890477299690247,-0.027707692235708237,0.0780973806977272,0.5885923504829407,-0.028359951451420784,0.1286628395318985,0.5874320864677429,-0.02098357304930687,0.03821588307619095,0.6813222765922546,0.012513912282884121,0.04562893509864807,0.682733952999115,-0.01270629558712244,0.0630761981010437,0.7803396582603455,0.14220143854618073,0.06362060457468033,0.7689420580863953,0.11529470235109329,0.06785495579242706,0.8248029351234436,0.2435378134250641,0.06598752737045288,0.829284131526947,0.18837857246398926,0.06880028545856476,0.8377476334571838,0.25269556045532227,0.059273362159729004,0.8526434302330017,0.19539766013622284,0.0802433043718338,0.834471583366394,0.25179001688957214,0.07945463061332703,0.8409491777420044,0.18816328048706055,7.632369388054019,14.942567714472027,38.86697023572091
1,0.07160206139087677,0.47581392526626587,-0.019554808735847473,0.07217615842819214,0.47072046995162964,-0.020226765424013138,0.07200353592634201,0.4707702100276947,-0.020402923226356506,0.07179287821054459,0.47083938121795654,-0.020329145714640617,0.0723939836025238,0.47037196159362793,-0.03250563144683838,0.07230840623378754,0.4702192544937134,-0.032685671001672745,0.07227011770009995,0.47004279494285583,-0.03275424242019653,0.06826615333557129,0.47296977043151855,-0.0131231052801013,0.06936425715684891,0.47270941734313965,-0.06855955719947815,0.06941160559654236,0.48198267817497253,-0.011973489075899124,0.0700831487774849,0.481912761926651,-0.029293671250343323,0.04136745631694794,0.5123038291931152,0.03201927989721298,0.07443726062774658,0.5268913507461548,-0.10224299132823944,0.06844167411327362,0.5667932033538818,0.07566677033901215,0.1013907939195633,0.5652533769607544,-0.1075984463095665,0.08950713276863098,0.5855342745780945,0.06764860451221466,0.12319459766149521,0.582207202911377,-0.05875182896852493,0.09308485686779022,0.5885545015335083,0.07138559967279434,0.13041052222251892,0.5862077474594116,-0.0707351565361023,0.09506966173648834,0.5860595703125,0.057413965463638306,0.12701094150543213,0.5829203724861145,-0.06610772013664246,0.09481393545866013,0.5856693983078003,0.06218370050191879,0.1247226744890213,0.5822498202323914,-0.05644651874899864,0.04376120865345001,0.6721171736717224,0.040515489876270294,0.0457586944103241,0.6757582426071167,-0.040716711431741714,0.05886470898985863,0.769519031047821,0.1580381840467453,0.05767286941409111,0.7591939568519592,0.07450229674577713,0.06579182296991348,0.826299250125885,0.24443267285823822,0.04626905173063278,0.8451834917068481,0.15057428181171417,0.0632612556219101,0.8400561809539795,0.25154268741607666,0.04529844596982002,0.8562822341918945,0.15761779248714447,0.06584817171096802,0.8452678322792053,0.24174447357654572,0.05879879370331764,0.8589096665382385,0.14278219640254974,16.3558057301359,6.572281894524509,40.5694570588479
2,0.07742840051651001,0.46840062737464905,-0.12012925744056702,0.07851962000131607,0.4646085500717163,-0.10738614201545715,0.0788298100233078,0.4651395082473755,-0.10763414949178696,0.07917574048042297,0.46639513969421387,-0.10760772228240967,0.07672969996929169,0.46355628967285156,-0.12093770503997803,0.07576360553503036,0.46330738067626953,-0.1211402490735054,0.07469841837882996,0.4627971947193146,-0.12126684933900833,0.07605820894241333,0.4700026512145996,-0.03825075551867485,0.06971189379692078,0.46434059739112854,-0.10073985904455185,0.07587002962827682,0.47676873207092285,-0.09167732298374176,0.07392090559005737,0.4752384126186371,-0.11106627434492111,0.07677011936903,0.5243211984634399,0.02930622361600399,0.047722477465867996,0.5051517486572266,-0.10657095909118652,0.09598630666732788,0.5617507696151733,0.09889504313468933,0.05290031060576439,0.5651838779449463,-0.15402549505233765,0.1229398101568222,0.5790768265724182,0.08642451465129852,0.05292770266532898,0.605646014213562,-0.1946621686220169,0.13223472237586975,0.5881212949752808,0.08913404494524002,0.05126531049609184,0.6132373809814453,-0.21820197999477386,0.13216960430145264,0.585608720779419,0.06483204662799835,0.050358355045318604,0.6114042401313782,-0.2218702882528305,0.12940040230751038,0.5834094285964966,0.07645030319690704,0.05121006816625595,0.608527421951294,-0.19845959544181824,0.05308473855257034,0.6778969764709473,0.044354334473609924,0.03909827768802643,0.6765359044075012,-0.044510144740343094,0.06448754668235779,0.7838227152824402,0.15980291366577148,0.039512164890766144,0.7770353555679321,0.04707742854952812,0.06452081352472305,0.8414211273193359,0.26836317777633667,0.042618297040462494,0.8664989471435547,0.17418652772903442,0.061963338404893875,0.8579068183898926,0.27570897340774536,0.035329803824424744,0.8763700723648071,0.18468943238258362,0.07192982733249664,0.8626763224601746,0.23451536893844604,0.0424104705452919,0.8854150772094727,0.14192554354667664,12.553761391251951,15.153463143048416,32.653415273564164
3,0.08407361060380936,0.4687945246696472,-0.1495320200920105,0.08567247539758682,0.4629756808280945,-0.13466234505176544,0.0867377370595932,0.4637264609336853,-0.13489705324172974,0.08790060132741928,0.4645951986312866,-0.13486115634441376,0.08222225308418274,0.4611441195011139,-0.14775559306144714,0.08064528554677963,0.4605804681777954,-0.14796318113803864,0.07894547283649445,0.45994481444358826,-0.14809788763523102,0.0843726098537445,0.4687489867210388,-0.056174248456954956,0.07177332788705826,0.4617336392402649,-0.11682984232902527,0.08360627293586731,0.47777533531188965,-0.11817524582147598,0.07944246381521225,0.4755535423755646,-0.13694122433662415,0.08556218445301056,0.52791428565979,0.02120758779346943,0.04871678724884987,0.5052858591079712,-0.115484319627285,0.10408970713615417,0.5676182508468628,0.11577808111906052,0.03356822207570076,0.5490067005157471,-0.19829046726226807,0.12473441660404205,0.581770658493042,0.12912359833717346,0.04342265427112579,0.591661810874939,-0.3007555902004242,0.131326362490654,0.5889136791229248,0.132961243391037,0.0444258376955986,0.5995884537696838,-0.33507204055786133,0.13068732619285583,0.5869394540786743,0.10795778781175613,0.0487000048160553,0.596290111541748,-0.3338627517223358,0.12796108424663544,0.5847192406654358,0.11969546228647232,0.04849667847156525,0.5935423374176025,-0.3038579821586609,0.06473926454782486,0.6661475300788879,0.045264407992362976,0.04306301102042198,0.6712232828140259,-0.045396436005830765,0.06044822931289673,0.7526803612709045,0.13161617517471313,0.050085753202438354,0.751726508140564,0.025896912440657616,0.06282985210418701,0.8251678347587585,0.24006004631519318,0.053272370249032974,0.8278791904449463,0.15994764864444733,0.058630090206861496,0.842269241809845,0.24673770368099213,0.045580923557281494,0.841366708278656,0.17062444984912872,0.06903668493032455,0.8466424345970154,0.1897549331188202,0.06595286726951599,0.8476543426513672,0.1117677241563797,19.02448929908246,11.704279986303769,26.678086122182
4,0.08948013186454773,0.46963539719581604,-0.15652665495872498,0.09020636975765228,0.4633919298648834,-0.14207454025745392,0.09114907681941986,0.4640834331512451,-0.14233042299747467,0.09229125827550888,0.4648527503013611,-0.14228695631027222,0.08607214689254761,0.461879163980484,-0.15733785927295685,0.08414548635482788,0.4617144763469696,-0.15754470229148865,0.08231663703918457,0.46140754222869873,-0.15769463777542114,0.08734434843063354,0.4711451530456543,-0.06776781380176544,0.07527478039264679,0.4646925628185272,-0.13769970834255219,0.08919917792081833,0.48003464937210083,-0.12671981751918793,0.08462449908256531,0.47876954078674316,-0.14821772277355194,0.08785845339298248,0.5293998122215271,0.014059294015169144,0.055949702858924866,0.506905198097229,-0.14663299918174744,0.10616001486778259,0.5693041086196899,0.1199987381696701,0.03261467069387436,0.5494004487991333,-0.2603127360343933,0.12669241428375244,0.5865497589111328,0.1464993953704834,0.026320094242691994,0.5618933439254761,-0.38705578446388245,0.13181516528129578,0.593541145324707,0.15553517639636993,0.022403033450245857,0.5601384043693542,-0.42526715993881226,0.13097378611564636,0.591230571269989,0.12828613817691803,0.02590792067348957,0.5564767122268677,-0.4225121736526489,0.12857267260551453,0.5887849926948547,0.1365821361541748,0.02728925831615925,0.5574346780776978,-0.39070773124694824,0.06698346138000488,0.6611887216567993,0.05479137599468231,0.04728507995605469,0.6659027934074402,-0.05493393540382385,0.06021808460354805,0.7468612194061279,0.15330415964126587,0.05956675857305527,0.7523178458213806,0.04237603396177292,0.04505736380815506,0.8236044645309448,0.2492981106042862,0.06229650229215622,0.8241395950317383,0.15408234298229218,0.03834971785545349,0.84605473279953,0.25471219420433044,0.054572418332099915,0.8386383056640625,0.1623469442129135,0.04549410939216614,0.8463490605354309,0.1986577957868576,0.08041568845510483,0.8420425653457642,0.10241974145174026,9.802481961944784,4.7020893473112455,25.034043085395265
5,0.09308472275733948,0.47018057107925415,-0.1762455403804779,0.0940498560667038,0.4649049937725067,-0.1615370661020279,0.09525913000106812,0.46622711420059204,-0.16179464757442474,0.0967387855052948,0.46759888529777527,-0.1617516130208969,0.09045087546110153,0.46252933144569397,-0.17637988924980164,0.08858911693096161,0.462094783782959,-0.17659568786621094,0.08662618696689606,0.461696982383728,-0.17673109471797943,0.09262511134147644,0.4728540778160095,-0.08611990511417389,0.07941747456789017,0.46558305621147156,-0.15367242693901062,0.09309802949428558,0.4804489016532898,-0.14607863128185272,0.08797860145568848,0.47772693634033203,-0.16685262322425842,0.09136837720870972,0.532340407371521,-0.004229219630360603,0.058632221072912216,0.508736252784729,-0.14616940915584564,0.10509013384580612,0.5724294781684875,0.1118488535284996,0.03024129942059517,0.5628636479377747,-0.1823512762784958,0.1262580156326294,0.5911955833435059,0.15388675034046173,0.0009923279285430908,0.5820962190628052,-0.21646378934383392,0.13200713694095612,0.6001437306404114,0.1671295017004013,-0.007623780518770218,0.5813232660293579,-0.23393717408180237,0.13213875889778137,0.5966988205909729,0.14032433927059174,-0.008410334587097168,0.5801546573638916,-0.24077942967414856,0.12948837876319885,0.593663215637207,0.14427883923053741,-0.005037043243646622,0.5802778601646423,-0.2212679535150528,0.0702178031206131,0.6619552969932556,0.05062546581029892,0.049697551876306534,0.663267195224762,-0.05078775808215141,0.05845576152205467,0.7506745457649231,0.1462627649307251,0.06368058919906616,0.7443117499351501,0.04779371619224548,0.03181631118059158,0.8174271583557129,0.2353425770998001,0.06729209423065186,0.8215527534484863,0.17241129279136658,0.02595081739127636,0.8270871043205261,0.24091221392154694,0.06338554620742798,0.8369052410125732,0.18266212940216064,0.03533448278903961,0.8327508568763733,0.19768530130386353,0.08417124301195145,0.8360244631767273,0.14017736911773682,9.022125026698955,10.200196852073,21.747828968973714
6,0.09366768598556519,0.4714524745941162,-0.1738509237766266,0.09368227422237396,0.4686448872089386,-0.1663876473903656,0.09390915185213089,0.4693047106266022,-0.1666400134563446,0.09415645152330399,0.4699175953865051,-0.16659361124038696,0.09215520322322845,0.46754488348960876,-0.17835763096809387,0.09143111854791641,0.46755552291870117,-0.1785590946674347,0.09073540568351746,0.4674314260482788,-0.17866668105125427,0.09167560189962387,0.47363144159317017,-0.11462212353944778,0.08705997467041016,0.47052791714668274,-0.16888141632080078,0.09213876724243164,0.4793701469898224,-0.15113036334514618,0.09054514765739441,0.4782538115978241,-0.16804178059101105,0.08757495880126953,0.5242419242858887,-0.047781359404325485,0.06385060399770737,0.5126186609268188,-0.1570550799369812,0.10441824793815613,0.5748717784881592,0.019271641969680786,0.035053789615631104,0.5704699754714966,-0.1806444376707077,0.12455049157142639,0.6002840399742126,0.013113780878484249,0.007557794451713562,0.5883395075798035,-0.21041510999202728,0.13134729862213135,0.6094465851783752,0.014933887869119644,-0.0009660609066486359,0.5855695009231567,-0.22791370749473572,0.13097088038921356,0.6072308421134949,-0.007713386323302984,-0.003381282091140747,0.5824760794639587,-0.23756839334964752,0.1286902129650116,0.6045869588851929,0.0038411738350987434,-0.00012370944023132324,0.583163321018219,-0.21658916771411896,0.06737272441387177,0.6603338122367859,0.042480334639549255,0.05511074140667915,0.6657236218452454,-0.04266051575541496,0.07187475264072418,0.7505742311477661,0.19179163873195648,0.06559395045042038,0.7472632527351379,0.10726205259561539,0.052546702325344086,0.791336715221405,0.2986166477203369,0.060912080109119415,0.8090664148330688,0.25274237990379333,0.04658816009759903,0.8038069009780884,0.3058214783668518,0.05533374473452568,0.8250572085380554,0.2653159201145172,0.058133408427238464,0.8282026052474976,0.26200518012046814,0.07802119106054306,0.834058940410614,0.22421979904174805,7.5925863292432805,15.068384974676633,25.84528732041426
7,0.10328882932662964,0.47084352374076843,-0.14905087649822235,0.10245388001203537,0.46602627635002136,-0.13859336078166962,0.10263128578662872,0.46648234128952026,-0.13883131742477417,0.10295343399047852,0.4670032560825348,-0.13878345489501953,0.10061492025852203,0.46447840332984924,-0.15456585586071014,0.09935247153043747,0.46393319964408875,-0.1547587364912033,0.09810192137956619,0.4633294641971588,-0.154854878783226,0.0978834331035614,0.47057491540908813,-0.07967109978199005,0.09116833657026291,0.4654146730899811,-0.15189987421035767,0.10126876831054688,0.48008888959884644,-0.1243390217423439,0.09883696585893631,0.4782634377479553,-0.1465211659669876,0.09427296370267868,0.527255117893219,-0.009436765685677528,0.06798633933067322,0.5091428756713867,-0.15113230049610138,0.10828712582588196,0.5750182867050171,0.062070708721876144,0.04267619550228119,0.5740599632263184,-0.18109270930290222,0.12313488125801086,0.6036058664321899,0.054758187383413315,0.026704728603363037,0.6229965090751648,-0.2022542953491211,0.12596110999584198,0.6122756004333496,0.059760913252830505,0.02419864758849144,0.6355603933334351,-0.2188922017812729,0.1273275762796402,0.6101787090301514,0.03741865232586861,0.02461768314242363,0.6353191137313843,-0.2253061830997467,0.12428942322731018,0.6063498854637146,0.04605130851268768,0.027364183217287064,0.6332427263259888,-0.2061120718717575,0.06968648731708527,0.6529702544212341,0.05082983151078224,0.05154808238148689,0.6510428786277771,-0.05096704512834549,0.08253736793994904,0.7362085580825806,0.12976111471652985,0.06411280483007431,0.7492493987083435,-0.02280023880302906,0.05950510501861572,0.7929927706718445,0.18860603868961334,0.05440496280789375,0.8393274545669556,0.0479053370654583,0.05064916983246803,0.802793025970459,0.19124634563922882,0.050708919763565063,0.8435247540473938,0.053428057581186295,0.06233309954404831,0.8220022320747375,0.15482313930988312,0.07225257158279419,0.8498520851135254,0.01034785807132721,25.064330080804506,22.264943532612246,14.373866335995785
8,0.1060318574309349,0.4747985005378723,-0.14985455572605133,0.10560087859630585,0.46734917163848877,-0.14373131096363068,0.10549801588058472,0.46777650713920593,-0.1439720243215561,0.10550056397914886,0.46832653880119324,-0.14392049610614777,0.10407080501317978,0.465876042842865,-0.1596558839082718,0.10281157493591309,0.4653129577636719,-0.15985256433486938,0.1014438271522522,0.46472033858299255,-0.15997199714183807,0.09928103536367416,0.4711824655532837,-0.09967558830976486,0.0933576300740242,0.4676116108894348,-0.17200927436351776,0.1033208966255188,0.4844270348548889,-0.12978798151016235,0.10153959691524506,0.4828377366065979,-0.1519862860441208,0.09706209599971771,0.5136440992355347,-0.03580117225646973,0.07321995496749878,0.5134361982345581,-0.17697811126708984,0.1100003719329834,0.5669377446174622,0.029098255559802055,0.051288362592458725,0.5707508325576782,-0.21779552102088928,0.11324433982372284,0.5960706472396851,0.028140494599938393,0.035110291093587875,0.6301596760749817,-0.24933263659477234,0.11442197114229202,0.6135925650596619,0.03262847289443016,0.029893457889556885,0.6462523937225342,-0.27030816674232483,0.11555980145931244,0.6096846461296082,0.012111497111618519,0.03162132948637009,0.6429543495178223,-0.2741374671459198,0.11514268815517426,0.6083425879478455,0.020439015701413155,0.0350361242890358,0.6383174061775208,-0.2526340186595917,0.0833485871553421,0.6418762803077698,0.050323691219091415,0.06484471261501312,0.6551861763000488,-0.05042731389403343,0.09848591685295105,0.7237430214881897,0.15481789410114288,0.07593560963869095,0.7390133738517761,0.012833880260586739,0.07251498103141785,0.7796172499656677,0.23524200916290283,0.06680925190448761,0.8186859488487244,0.10457839071750641,0.06743501871824265,0.7894094586372375,0.24022436141967773,0.06070210412144661,0.831653356552124,0.11235016584396362,0.08271796256303787,0.8150507807731628,0.20916838943958282,0.08655141294002533,0.8384009003639221,0.07330722361803055,15.807259461259626,21.60593740530124,12.292483732146724
9,0.1060318574309349,0.4747985005378723,-0.14985455572605133,0.10560087859630585,0.46734917163848877,-0.14373131096363068,0.10549801588058472,0.46777650713920593,-0.1439720243215561,0.10550056397914886,0.46832653880119324,-0.14392049610614777,0.10407080501317978,0.465876042842865,-0.1596558839082718,0.10281157493591309,0.4653129577636719,-0.15985256433486938,0.1014438271522522,0.46472033858299255,-0.15997199714183807,0.09928103536367416,0.4711824655532837,-0.09967558830976486,0.0933576300740242,0.4676116108894348,-0.17200927436351776,0.1033208966255188,0.4844270348548889,-0.12978798151016235,0.10153959691524506,0.4828377366065979,-0.1519862860441208,0.09706209599971771,0.5136440992355347,-0.03580117225646973,0.07321995496749878,0.5134361982345581,-0.17697811126708984,0.1100003719329834,0.5669377446174622,0.029098255559802055,0.051288362592458725,0.5707508325576782,-0.21779552102088928,0.11324433982372284,0.5960706472396851,0.028140494599938393,0.035110291093587875,0.6301596760749817,-0.24933263659477234,0.11442197114229202,0.6135925650596619,0.03262847289443016,0.029893457889556885,0.6462523937225342,-0.27030816674232483,0.11555980145931244,0.6096846461296082,0.012111497111618519,0.03162132948637009,0.6429543495178223,-0.2741374671459198,0.11514268815517426,0.6083425879478455,0.020439015701413155,0.0350361242890358,0.6383174061775208,-0.2526340186595917,0.0833485871553421,0.6418762803077698,0.050323691219091415,0.06484471261501312,0.6551861763000488,-0.05042731389403343,0.09848591685295105,0.7237430214881897,0.15481789410114288,0.07593560963869095,0.7390133738517761,0.012833880260586739,0.07251498103141785,0.7796172499656677,0.23524200916290283,0.06680925190448761,0.8186859488487244,0.10457839071750641,0.06743501871824265,0.7894094586372375,0.24022436141967773,0.06070210412144661,0.831653356552124,0.11235016584396362,0.08271796256303787,0.8150507807731628,0.20916838943958282,0.08655141294002533,0.8384009003639221,0.07330722361803055,15.807259461259626,21.60593740530124,12.292483732146724
